,id,name,preview_url,artist,duration,popularity,release_date,valence,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,tempo
82,2t7RNUa8I8fbZAEAmZOkBl,Cupid,https://p.scdn.co/mp3-preview/100f2e9e1a3bdbcb22123180623e361c01457e43?cid=02b0e243b26741fa8d571a7f61aa4518,1yNIb413Bmfs2ZBVuPp9kC,220245.0,68.0,2020-02-07,0.442,0.572,0.514,3,-6.607,1,0.0254,0.942,0.814,0.415,82.841
83,3BJe4B8zGnqEdQPMvfVjuS,Summertime Sadness,,00FQb4jTyendYWaN8pK0wa,265427.0,84.0,2012-01-01,0.235,0.565,0.654,1,-6.826,0,0.0335,0.0542,1.8e-06,0.122,111.968
84,26ZzSLUJMmYp5u1hDELEWH,Transgender,,7K3zpFXBvPcvzhj7zlGJdO,184760.0,76.0,2012-01-01,0.0364,0.522,0.914,7,-8.285,1,0.0379,0.000164,0.847,0.24,137.939
85,2IWtloZYQDcP8Ashwx8QEF,Black Out Days,,1l9d7B8W0IHy3LqWsxP2SH,227160.0,76.0,2014-02-18,0.431,0.542,0.795,4,-3.63,0,0.0368,0.00506,0.019,0.0851,92.234
86,7wdwIaXUuzlu1grzWMFRJm,Mary On A Cross,,1Qp56T7n950O3EGMsSl81D,244804.0,75.0,2022-09-12,0.554,0.467,0.9,11,-4.505,1,0.0451,0.000187,0.000493,0.105,130.027
87,4ZlQzskKkK4jsbcqO96luB,Blow My Brains Out,https://p.scdn.co/mp3-preview/0add87d59e006b5671b67a3f66f5527ef7d5f810?cid=02b0e243b26741fa8d571a7f61aa4518,6oWIS1UZp9dR74eYez74vX,222403.0,69.0,2010-03-23,0.549,0.55,0.884,9,-5.508,1,0.0363,0.0867,1.55e-05,0.68,145.029
88,2aJeHBX0I5klP6lw5O6iTT,Go Bad Bitch Go Bad Bitch Go,https://p.scdn.co/mp3-preview/c2b8c3d638058ab1bc8883aafd6f72eb7f6b7341?cid=02b0e243b26741fa8d571a7f61aa4518,7wgHjyY5wk581WEF8auyY8,152557.0,45.0,2021-05-28,0.598,0.945,0.481,11,-8.88,1,0.341,0.003,0.0,0.0457,129.999
89,7fwE3Nr0RsTzYOocfu2XbV,Never,https://p.scdn.co/mp3-preview/9610fc5ce654151b6d0af2dfdc07a8c2b8e58e5f?cid=02b0e243b26741fa8d571a7f61aa4518,4pRlsLqOBsPKbTr4aSAe2y,384116.0,70.0,2016-02-01,0.114,0.519,0.637,9,-7.215,0,0.113,0.834,0.517,0.114,110.174
90,6HU7h9RYOaPRFeh0R3UeAr,deja vu,,1McMsnEElThX1knmY4oliG,215506.0,86.0,2021-05-21,0.178,0.442,0.612,2,-7.222,1,0.112,0.584,5.7e-06,0.37,180.917
91,4pTkDIlpFNoeWbahu8pVXW,Shootout,https://p.scdn.co/mp3-preview/c4e92773d95361ac913c6da5a3d6c2aae3cbffbe?cid=02b0e243b26741fa8d571a7f61aa4518,5EiDVD35ofoSKq1KE0jcs8,295308.0,77.0,2022-06-30,0.553,0.663,0.578,2,-9.079,1,0.0687,0.312,0.906,0.109,86.986
92,5Qnrgqy1pAm9GyNQOgyVFz,Fourth of July,https://p.scdn.co/mp3-preview/8de61011b7b82cc1dc4c58ead7909f01b6620758?cid=02b0e243b26741fa8d571a7f61aa4518,4MXUO7sVCaFgFjoTI5ox5c,279316.0,81.0,2015-03-31,0.162,0.435,0.104,6,-22.39,0,0.0445,0.973,0.33,0.119,120.484
93,2P5yIMu2DNeMXTyOANKS6k,Nobody,https://p.scdn.co/mp3-preview/a96d01527158d7a70c6ef1b52e426ed690bbde9d?cid=02b0e243b26741fa8d571a7f61aa4518,2uYWxilOVlUdk4oV9DvwqK,193429.0,78.0,2018-08-17,0.487,0.398,0.717,0,-5.253,1,0.0398,0.07,0.0,0.085,117.296
94,6nQ1B216Liiydhgn2gar0o,Material Girl,https://p.scdn.co/mp3-preview/e379dffa9055e546fe93740ae57ecfe80a52ac6a?cid=02b0e243b26741fa8d571a7f61aa4518,2NfwGBr2swqZ1rzE3kAV23,188965.0,65.0,2020-01-14,0.433,0.876,0.7,2,-7.137,1,0.282,0.0421,0.0,0.542,101.995
95,1qDrWA6lyx8cLECdZE7TV7,Somebody That I Used To Know,,2AsusXITU8P25dlRNhcAbG,244884.0,80.0,2011-01-01,0.748,0.865,0.521,0,-6.932,1,0.0371,0.548,0.000115,0.0989,129.059
96,5f1j3h5DBkLpGfb90QGFvR,Below the Surface,https://p.scdn.co/mp3-preview/f7c4697f39839e3739d4da81ec858ee4dac75e25?cid=02b0e243b26741fa8d571a7f61aa4518,4YbLu4l7vHlJPD9yGjCkRu,134857.0,75.0,2016-10-13,0.483,0.713,0.398,0,-8.852,0,0.0319,0.328,1.93e-06,0.057,104.974
97,1foMv2HQwfQ2vntFf9HFeG,Rhinestone Eyes,https://p.scdn.co/mp3-preview/477094ad252a43cc492eb4bca0e4893361be212a?cid=02b0e243b26741fa8d571a7f61aa4518,3AA28KZvwAUcZuOKwyblJQ,200173.0,79.0,2010-03-03,0.852,0.676,0.703,8,-5.815,0,0.0302,0.0869,0.000687,0.0463,92.761
98,63VzPkoz5BzivuDW7kK5fq,Pure Imagination,https://p.scdn.co/mp3-preview/525d576b71d2cdff5f7f1e60aae43731c5306b36?cid=02b0e243b26741fa8d571a7f61aa4518,6UqUYZ8pMGiYhuyIcsH61y,155856.0,55.0,2020-02-21,0.235,0.65,0.54,8,-7.793,0,0.0382,0.282,0.00702,0.0866,145.996
99,4sNwdacKyi2S26WrRtNama,Oh No!,https://p.scdn.co/mp3-preview/9e36ec62255f58811799485cc18db154b0826a5f?cid=02b0e243b26741fa8d571a7f61aa4518,6CwfuxIqcltXDGjfZsMd9A,182586.0,73.0,2010-02-15,0.964,0.77,0.896,0,-3.971,1,0.039,0.0539,0.0,0.243,126.999
100,6o8ELmIvIxADEZnRWmDjjM,The Family Jewels,https://p.scdn.co/mp3-preview/56d33db2adb0500ed4ae93d2868fa17fc1b8dcc6?cid=02b0e243b26741fa8d571a7f61aa4518,6CwfuxIqcltXDGjfZsMd9A,245533.0,62.0,2010-02-15,0.517,0.775,0.552,2,-5.271,0,0.0326,0.682,0.0,0.143,111.929
101,4Zcz6saEkOII3PlXd9gN3o,Hermit the Frog,https://p.scdn.co/mp3-preview/5bbc28462225da4240517d9606b9f3380667076e?cid=02b0e243b26741fa8d571a7f61aa4518,6CwfuxIqcltXDGjfZsMd9A,215960.0,69.0,2010-02-15,0.487,0.609,0.679,0,-4.545,1,0.0312,0.243,0.0,0.199,122.034
102,11iIikXxC6NP0Ma8vMD27x,Alien Blues,https://p.scdn.co/mp3-preview/55e339f77b534ca057f5c0e7ae7f3b6fa86ee41e?cid=02b0e243b26741fa8d571a7f61aa4518,1W4itxt3vwhmrgLEBuVHJ6,155933.0,83.0,2015-07-24,0.433,0.467,0.757,3,-5.093,1,0.033,0.0807,0.908,0.0876,82.282
103,703kjRRc7a3Drgl3zI5hIy,La Seine And I,,0LyfQWJT6nXafLPZqxe9Of,168133.0,57.0,2011-01-01,0.421,0.745,0.69,2,-6.446,0,0.0307,0.559,1.34e-06,0.113,113.123
104,2x7MyWybabEz6Y6wvHuwGE,Just Dance,,1HY2Jd0NmPuamShAr6KMms,241933.0,76.0,2008-01-01,0.745,0.822,0.739,1,-4.541,0,0.0311,0.0264,4.26e-05,0.181,118.992
105,7F25roCtYi55JouckaayPC,Judas,,1HY2Jd0NmPuamShAr6KMms,249066.0,80.0,2011-05-23,0.53,0.664,0.934,10,-3.848,0,0.0697,0.00108,2.77e-05,0.27,130.982
106,53jnnqFSRGMDB9ADrNriCA,Bloody Mary,,1HY2Jd0NmPuamShAr6KMms,244760.0,88.0,2011-05-23,0.432,0.591,0.637,9,-6.365,0,0.03,0.0107,1.95e-06,0.113,99.998
107,6LGwEHsFbxt7BgDwGXqFgj,Government Hooker,,1HY2Jd0NmPuamShAr6KMms,254266.0,69.0,2011-05-23,0.51,0.662,0.797,7,-6.735,1,0.0356,0.000141,0.0508,0.64,119.98
108,0skYUMpS0AcbpjcGsAbRGj,Pink Venom,,41MozSoPIsD1dJM0CLPjZF,186964.0,79.0,2022-08-19,0.745,0.798,0.697,0,-7.139,1,0.0891,0.0202,0.0,0.259,90.031
109,0IGUXY4JbK18bu9oD4mPIm,TOMBOY,https://p.scdn.co/mp3-preview/546bb291abe6b5470a6922d6b0db5be23bcf550e?cid=02b0e243b26741fa8d571a7f61aa4518,2AfmfGFbe0A0WsTYm0SDTx,174386.0,80.0,2022-03-14,0.645,0.755,0.87,1,-2.414,0,0.0936,0.00988,0.0,0.0917,124.032
110,1qDrWA6lyx8cLECdZE7TV7,Somebody That I Used To Know,,2AsusXITU8P25dlRNhcAbG,244884.0,80.0,2011-01-01,0.748,0.865,0.521,0,-6.932,1,0.0371,0.548,0.000115,0.0989,129.059
111,1rQJ8DMlZvlFO1o41zH5ZY,Pride's Death,,6w7Oaa5P0Hugr8cfJ1nLHZ,104489.0,44.0,2022-04-24,0.214,0.28,0.562,11,-9.607,0,0.0814,0.00393,0.0383,0.239,140.162
112,0yNiaePZow0ycdrmLV0J7y,1985,https://p.scdn.co/mp3-preview/26649f7edf7b2f0f3fa98e8315520ca59e79df96?cid=02b0e243b26741fa8d571a7f61aa4518,2Waw2sSbqvAwK8NwACNjVo,146654.0,72.0,2022-06-02,0.894,0.646,0.724,4,-7.466,0,0.0475,0.0432,0.0,0.333,155.85
113,1dzQoRqT5ucxXVaAhTcT0J,Just Dance,,1HY2Jd0NmPuamShAr6KMms,241933.0,81.0,2008-01-01,0.745,0.822,0.739,1,-4.541,0,0.0311,0.0264,4.26e-05,0.181,118.992
114,2KBYPTSTHjYYOPACrFTkPy,Punk Tactics,https://p.scdn.co/mp3-preview/d65c3e8445393000e716da833a2fad0c12fd9c9a?cid=02b0e243b26741fa8d571a7f61aa4518,1q4618qKswelCGLoanFKQh,143552.0,71.0,2022-04-15,0.503,0.513,0.974,1,-1.113,0,0.508,0.0159,0.0,0.0712,195.767
115,0Oqc0kKFsQ6MhFOLBNZIGX,Doin' Time,,00FQb4jTyendYWaN8pK0wa,202192.0,83.0,2019-08-30,0.523,0.641,0.559,7,-11.132,0,0.0355,0.404,0.00402,0.0937,144.982
116,3nU1soZMJAkali6e7z8Htx,To The Sky,https://p.scdn.co/mp3-preview/30bc280e8d889eca5dcf01fb4250e2a974229518?cid=02b0e243b26741fa8d571a7f61aa4518,07QEuhtrNmmZ0zEcqE9SF6,219306.0,30.0,2011-01-01,0.916,0.513,0.693,11,-6.594,1,0.0867,0.2,0.0,0.0971,175.026
117,5eo5uGyM4q70CLU3LZphfu,Hello Kitty,https://p.scdn.co/mp3-preview/de9ba54c9d38868874c06a5e80225cdfdacad714?cid=02b0e243b26741fa8d571a7f61aa4518,0p4nmQO2msCgU4IF37Wi3j,196253.0,57.0,2013-11-01,0.588,0.753,0.79,6,-6.783,0,0.0861,0.00184,9.69e-05,0.648,127.991
118,4kkeuVl6gF3RMqE4Nn5W3E,E.T.,,6jJ0s89eD6GaHleKKya26X,206373.0,64.0,2010-01-01,0.732,0.602,0.863,5,-5.423,0,0.0773,0.0178,0.0,0.389,150.183
119,7jk7gqyEonmVVYahZN5zhW,Circus,https://p.scdn.co/mp3-preview/78cf44dc9e484e4653f6c55792e6082e5f54ffee?cid=02b0e243b26741fa8d571a7f61aa4518,26dSoYclwsYLMAKD3tpOr4,192360.0,75.0,2008-12-02,0.761,0.791,0.733,6,-5.215,0,0.052,0.147,0.000381,0.0713,114.98
120,5H3TCfiw0CQTX1XU7A9TXM,Cake,https://p.scdn.co/mp3-preview/d98738dc398342fde86e7b12d91c3d5d5da5ed94?cid=02b0e243b26741fa8d571a7f61aa4518,63yrD80RY3RNEM2YDpUpO8,199681.0,76.0,2015-08-14,0.29,0.518,0.655,8,-6.255,1,0.0826,0.381,0.0,0.271,156.992
121,18C6zrCifmpCBkuvAeOL4L,Yalan,https://p.scdn.co/mp3-preview/e32fc1d255d400bc9d2e93c9dba9dabb50d7e06b?cid=02b0e243b26741fa8d571a7f61aa4518,1kOoLMi8Z7nDeIa0bSfM3N,221666.0,56.0,2005,0.772,0.79,0.884,7,-3.593,0,0.214,0.14,0.0,0.188,99.998
122,0lsw4q8Jei7gEoV7kFe3DS,Lgbt,https://p.scdn.co/mp3-preview/49ceff9210ed3675abb28627baf07798b7820763?cid=02b0e243b26741fa8d571a7f61aa4518,76SlrtEaq2oViRXulxjfuM,161332.0,56.0,2016-11-12,0.419,0.795,0.857,0,-8.676,0,0.162,0.172,1.76e-05,0.101,124.967
123,0QkWikH5Z3U0f79T9iuF6c,Judas,,1HY2Jd0NmPuamShAr6KMms,249066.0,73.0,2011-01-01,0.535,0.661,0.937,10,-3.83,0,0.0744,0.000967,1.59e-05,0.355,131.001
124,25ZttbpeUKDOm3aghD2oBJ,I Kissed A Girl,,6jJ0s89eD6GaHleKKya26X,179640.0,60.0,2008,0.696,0.699,0.76,5,-3.173,1,0.0677,0.00223,0.0,0.132,129.996
125,5nzw98JId7kPlL4LcUqI9M,COPYCAT,,6qqNVTkY8uBg9cP3Jd7DAH,194711.0,43.0,2017-08-11,0.234,0.679,0.388,4,-10.977,0,0.0932,0.353,9.25e-05,0.341,124.909
126,0ADG9OgdVTL7fgREP75BrZ,Ain't My Fault,https://p.scdn.co/mp3-preview/a73b20b8d7f92b0f8bdfdf9a9fd55ee43eac6c2f?cid=02b0e243b26741fa8d571a7f61aa4518,1Xylc3o4UrD53lo9CvFvVg,224030.0,68.0,2017-03-17,0.355,0.576,0.782,6,-4.825,0,0.0296,0.00778,0.0,0.285,141.153
127,3u1FiuSpfsgVnekEMXgMwJ,"Tag, You're It",https://p.scdn.co/mp3-preview/9f4ca4a1e4d328ae2b8e47f53d9102e66a3d92f7?cid=02b0e243b26741fa8d571a7f61aa4518,63yrD80RY3RNEM2YDpUpO8,189026.0,72.0,2015-08-14,0.382,0.559,0.835,5,-5.555,0,0.0424,0.24,0.019,0.185,114.908
128,4tpBNDfGcKSOBZWYP4Flbv,Hollywood,https://p.scdn.co/mp3-preview/3903d512da9cd7ffe5d552edf96b50f60b6c9fa4?cid=02b0e243b26741fa8d571a7f61aa4518,6CwfuxIqcltXDGjfZsMd9A,230346.0,54.0,2010-02-15,0.734,0.583,0.825,0,-5.447,1,0.0284,0.00424,0.0,0.345,123.009
129,39rkZXX9ATB0uSzWubwlaX,Aşk Kaç Beden Giyer,https://p.scdn.co/mp3-preview/663d1d4fb4ff3c9877aa61e10d843567f274f70d?cid=02b0e243b26741fa8d571a7f61aa4518,0wCKNMsqYasJBFVagjay49,200280.0,61.0,2011-04-12,0.834,0.835,0.554,6,-8.018,1,0.0585,0.0554,3.71e-05,0.23,121.011
130,4QdX6pmNnJ5cleufWQIr5D,Shut Up And Drive,,5pKCCKE2ajJHZ9KAiaK11H,212280.0,61.0,2007-01-01,0.74,0.735,0.826,1,-4.902,1,0.0349,0.00101,0.129,0.197,132.964
131,7aLT0tLcS40Penaplqu2cZ,Greedy,,66CXWjxzNUsdJxJ2JdwvnR,214906.0,67.0,2016-04-01,0.844,0.62,0.705,1,-5.335,1,0.0989,0.0323,0.0,0.092,109.974
132,1V6gIisPpYqgFeWbMLI0bA,Heart Attack,,6S2OmqARrzebs0tKUEyXyp,210840.0,79.0,2013-01-01,0.502,0.504,0.785,8,-4.802,1,0.104,0.0738,0.0,0.239,173.968
133,5ln5yQdUywVbf8HhFsOcd6,Walls Could Talk,,26VFTg2z8YR0cCuwLzESi2,101789.0,77.0,2017-06-02,0.571,0.626,0.423,1,-6.035,1,0.0513,0.128,0.0,0.18,95.162
134,7sKbyYeJnITO1Eh9xd0lKd,Replay,,1HY2Jd0NmPuamShAr6KMms,186653.0,66.0,2020-05-29,0.683,0.658,0.878,1,-3.875,1,0.123,0.00792,0.0,0.944,122.015
135,4ZtFanR9U6ndgddUvNcjcG,good 4 u,,1McMsnEElThX1knmY4oliG,178146.0,87.0,2021-05-21,0.688,0.563,0.664,9,-5.044,1,0.154,0.335,0.0,0.0849,166.928
136,7qiZfU4dY1lWllzX7mPBI3,Shape of You,https://p.scdn.co/mp3-preview/09e92af512355474ccf074988ea208ce6eb90a2b?cid=02b0e243b26741fa8d571a7f61aa4518,6eUKZXaKkcviH0Ku9w2n3V,233712.0,86.0,2017-03-03,0.931,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,95.977
137,5gWtkdgdyt5bZt9i6n3Kqd,Mad Hatter,https://p.scdn.co/mp3-preview/22c32ce879479b68c1fc55be80fa94daccc09418?cid=02b0e243b26741fa8d571a7f61aa4518,63yrD80RY3RNEM2YDpUpO8,201520.0,71.0,2015-08-14,0.577,0.568,0.692,8,-4.513,1,0.0589,0.0161,0.0,0.148,92.023
138,0TvQLMecTE8utzoNmvXRbK,Bad Blood,,06HL4z0CvFAxyc27GXpf02,211933.0,76.0,2014-01-01,0.295,0.652,0.802,7,-6.114,1,0.181,0.0871,6.45e-06,0.148,170.157
139,244MTwq70sWm8tfjWmu5wY,Princesses Don't Cry,,7sNr4UxauWqLRElKZufDRU,212106.0,48.0,2020-06-26,0.65,0.626,0.595,0,-4.975,0,0.0288,0.285,0.0,0.0858,74.985
140,4xb8JHIN56xixSl6vkSPjm,Siren,,245PKF3hKjtxJKIG153kF0,200266.0,63.0,2018-08-24,0.271,0.603,0.512,10,-6.687,0,0.0402,0.454,0.00014,0.154,145.91
141,3dNjUFt6EFU4Gq6Q5vfJqf,Girls Like Girls,https://p.scdn.co/mp3-preview/b35808c4810b92458ce5ebda5b6b52eae67f3c2f?cid=02b0e243b26741fa8d571a7f61aa4518,3LjhVl7GzYsza1biQjTpaN,229655.0,62.0,2015-02-03,0.604,0.611,0.701,6,-5.235,1,0.0248,0.0109,9.83e-06,0.0994,142.027
142,0MMyJUC3WNnFS1lit5pTjk,"jealousy, jealousy",,1McMsnEElThX1knmY4oliG,173160.0,83.0,2021-05-21,0.699,0.695,0.575,10,-6.334,0,0.116,0.198,0.0,0.0614,163.929
143,0WCiI0ddWiu5F2kSHgfw5S,Take It Off,https://p.scdn.co/mp3-preview/c968e18434ddf2a793a22dc4b3928946db144bf3?cid=02b0e243b26741fa8d571a7f61aa4518,6LqNN22kT3074XbTVUrhzX,215200.0,69.0,2010-01-01,0.74,0.729,0.675,5,-5.292,0,0.0286,4.14e-05,0.00126,0.0867,125.036
144,11z8f8BH1WdIlFI9TNQ9mc,Bad Girlfriend,https://p.scdn.co/mp3-preview/aae6701f70872745f7e250e93be4132b72df1e08?cid=02b0e243b26741fa8d571a7f61aa4518,1zNqDE7qDGCsyzJwohVaoX,206186.0,58.0,2018-04-27,0.602,0.75,0.698,2,-4.943,1,0.0555,0.189,0.0,0.262,143.983
145,0afhq8XCExXpqazXczTSve,Galway Girl,https://p.scdn.co/mp3-preview/adc14069f5bb72589592327b6d1acedb0386a3aa?cid=02b0e243b26741fa8d571a7f61aa4518,6eUKZXaKkcviH0Ku9w2n3V,170826.0,79.0,2017-03-03,0.781,0.624,0.876,9,-3.374,1,0.1,0.0735,0.0,0.327,99.943
146,6wNeKPXF0RDKyvfKfri5hf,Dollhouse,https://p.scdn.co/mp3-preview/5f912312608b896abc81babc3f487a5d2bbd8efc?cid=02b0e243b26741fa8d571a7f61aa4518,63yrD80RY3RNEM2YDpUpO8,231853.0,73.0,2015-08-14,0.555,0.725,0.708,5,-5.331,0,0.0756,0.22,0.0,0.777,130.029
147,6T689Jvh5KrSXyaPtUWZtQ,Criminal,https://p.scdn.co/mp3-preview/e45b252f82cf64bf8bdeddc0e9a00c061fff3faf?cid=02b0e243b26741fa8d571a7f61aa4518,26dSoYclwsYLMAKD3tpOr4,225080.0,72.0,2011-03-28,0.711,0.696,0.734,7,-5.294,1,0.0298,0.0485,0.0,0.183,107.987
148,78qd8dvwea0Gosb6Fe6j3k,Boss Bitch,https://p.scdn.co/mp3-preview/77e6ec26d96f3f07f8ddfece5a9c4426f46fa594?cid=02b0e243b26741fa8d571a7f61aa4518,5cj0lLjcoR7YOSnhnX0Po5,134239.0,79.0,2020-01-23,0.575,0.707,0.955,10,-4.593,0,0.222,0.127,0.0,0.202,125.989
149,4Dvkj6JhhA12EX05fT7y2e,As It Was,https://p.scdn.co/mp3-preview/f0c2adc40766cd8c1ec3f2bc6e1cc293a77ba684?cid=02b0e243b26741fa8d571a7f61aa4518,6KImCVD70vtIoJWnq6nGn3,167303.0,93.0,2022-05-20,0.662,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,173.93
150,4rYLpaNFzt6pkQnrCvVHUw,G.U.Y.,,1HY2Jd0NmPuamShAr6KMms,232666.0,66.0,2013-11-11,0.572,0.616,0.919,5,-3.468,0,0.0401,0.0141,0.0,0.117,110.008
151,6PCUP3dWmTjcTtXY02oFdT,Castle on the Hill,https://p.scdn.co/mp3-preview/6c1cbae0f9942c8b42d5d7c4b9d1ab8154b1500b?cid=02b0e243b26741fa8d571a7f61aa4518,6eUKZXaKkcviH0Ku9w2n3V,261153.0,78.0,2017-03-03,0.471,0.461,0.834,2,-4.868,1,0.0989,0.0232,1.14e-05,0.14,135.007
152,7hCNBVRhHzcsRAv0TQnOzq,Runaway Baby,https://p.scdn.co/mp3-preview/4d03ccf20ba4b734dbf384bccd3051ad6ccb2a0b?cid=02b0e243b26741fa8d571a7f61aa4518,0du5cEVh5yTK9QJze8zA0C,148448.0,72.0,2010-10-05,0.823,0.658,0.762,10,-3.028,0,0.0425,0.263,0.0,0.127,163.864
153,03f7xZmt2wHCIDJBFPK8G4,Soap,https://p.scdn.co/mp3-preview/0696f5d787f38f13f34b6a5033eb5faf42f75d91?cid=02b0e243b26741fa8d571a7f61aa4518,63yrD80RY3RNEM2YDpUpO8,209426.0,72.0,2015-08-14,0.213,0.595,0.689,6,-6.107,0,0.148,0.254,5.44e-06,0.129,168.112
154,0SiywuOBRcynK0uKGWdCnn,Bad Romance,,1HY2Jd0NmPuamShAr6KMms,294573.0,83.0,2009-11-05,0.714,0.696,0.921,0,-3.755,1,0.0363,0.00314,5.24e-05,0.0842,119.001
155,23KVefoON2iEz1dh940quQ,911,https://p.scdn.co/mp3-preview/59b2e1d1328f898b762e58ee9d5320d5f90f10e3?cid=02b0e243b26741fa8d571a7f61aa4518,2FovgCfOwN9iqbkCBlKFdT,188386.0,68.0,2021-05-14,0.529,0.765,0.53,10,-7.18,0,0.0833,0.509,4.15e-06,0.117,130.104
156,7ySUcLPVX7KudhnmNcgY2D,S&M,,5pKCCKE2ajJHZ9KAiaK11H,243600.0,79.0,2010-01-01,0.835,0.769,0.684,1,-5.019,1,0.0411,0.0105,0.000125,0.0887,127.972
157,2bL2gyO6kBdLkNSkxXNh6x,Animals,,04gDigrS5kc9YWfZHwBETP,231013.0,81.0,2014-09-02,0.328,0.279,0.742,4,-6.46,0,0.0898,0.000185,0.0,0.593,189.868
158,3uwnnTQcHM1rDqSfA4gQNz,Cool for the Summer,,6S2OmqARrzebs0tKUEyXyp,214739.0,80.0,2015-01-01,0.336,0.583,0.61,5,-5.639,0,0.0382,0.00425,0.000105,0.14,114.06
159,4DpNNXFMMxQEKl7r0ykkWA,Play Date,https://p.scdn.co/mp3-preview/b285fbc2676ffcbf27557c9700daee82857edef5?cid=02b0e243b26741fa8d571a7f61aa4518,63yrD80RY3RNEM2YDpUpO8,179867.0,78.0,2015-08-14,0.446,0.68,0.729,5,-5.077,1,0.0475,0.612,0.0,0.224,123.97
160,50nfwKoDiSYg8zOCREWAm5,Shivers,https://p.scdn.co/mp3-preview/172691039b5878c61caa8079515b16b6ee91dcc9?cid=02b0e243b26741fa8d571a7f61aa4518,6eUKZXaKkcviH0Ku9w2n3V,207853.0,87.0,2021-10-29,0.822,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,141.02
161,6ocbgoVGwYJhOv1GgI9NsF,7 rings,,66CXWjxzNUsdJxJ2JdwvnR,178626.0,85.0,2019-02-08,0.327,0.778,0.317,1,-10.732,0,0.334,0.592,0.0,0.0881,140.048
162,0HPD5WQqrq7wPWR7P7Dw1i,TiK ToK,https://p.scdn.co/mp3-preview/61ea5def239730cb0e68ac44f114239369a31a84?cid=02b0e243b26741fa8d571a7f61aa4518,6LqNN22kT3074XbTVUrhzX,199693.0,81.0,2010-01-01,0.714,0.755,0.837,2,-2.718,0,0.142,0.0991,0.0,0.289,120.028
163,4Dku5HwdwweHyc9LrOL4AB,Bang Bang Bang Bang - Remastered 2021,https://p.scdn.co/mp3-preview/ff7c65f4dae81e4077b2bac4e781f7e17dd1ec27?cid=02b0e243b26741fa8d571a7f61aa4518,1KNXft7nnRQj82sENi7WGN,168339.0,64.0,2021-02-19,0.408,0.719,0.566,1,-5.951,1,0.0354,0.207,3.71e-06,0.105,93.984
164,3HUJE0NFIERdj1glMDE2EK,Run Run!,https://p.scdn.co/mp3-preview/daae44c87629ee0770b7ed846a8b8f7f31108bbb?cid=02b0e243b26741fa8d571a7f61aa4518,0nFImDWLQMuYEL1dWcXs1K,205923.0,59.0,2015-03-14,0.377,0.426,0.8,11,-6.322,0,0.346,0.0963,0.00186,0.14,155.976
165,32filOsmivxaFHKLX6Ixth,You Can't Hide,https://p.scdn.co/mp3-preview/e8feef20db881d2df1ca0c70db72d7036722fc97?cid=02b0e243b26741fa8d571a7f61aa4518,5GdjL6RkFagKcwkPu990Gg,268526.0,64.0,2017-03-18,0.712,0.742,0.552,10,-8.021,0,0.0883,0.151,0.00236,0.125,86.541
166,4GRFzKI7jTZ3kbMfouc7bn,Backstabber,https://p.scdn.co/mp3-preview/396e9a56367123881fed626cf30070cc4f01ed5a?cid=02b0e243b26741fa8d571a7f61aa4518,6LqNN22kT3074XbTVUrhzX,186840.0,76.0,2010-01-01,0.833,0.6,0.939,7,-1.794,1,0.19,0.0666,6.18e-06,0.34,159.941
167,3jjsRKEsF42ccXf8kWR3nu,Washing Machine Heart,https://p.scdn.co/mp3-preview/aa4073085d84897475a94110ddda62b20cf96310?cid=02b0e243b26741fa8d571a7f61aa4518,2uYWxilOVlUdk4oV9DvwqK,128198.0,84.0,2018-08-17,0.567,0.613,0.822,9,-4.087,1,0.026,0.0092,0.506,0.429,105.997
168,3lD9VFK9nIHC9BzUUGekqv,The Red Means I Love You,,4BLdbgVNetzII3ggCMsNtq,233979.0,34.0,2022-04-22,0.19,0.282,0.302,2,-11.513,1,0.0344,0.0944,2.07e-06,0.0726,78.881
169,0LB3XEhlEemMDjmEQwRJ3c,Swimming Pool,https://p.scdn.co/mp3-preview/fd447b7268dfe70278c7383c7b695b2d71735a7e?cid=02b0e243b26741fa8d571a7f61aa4518,42Wmw8g4Cl9ZsxYR8prhSC,325852.0,67.0,2011-09-19,0.889,0.714,0.897,6,-5.469,0,0.0376,0.0126,0.901,0.0706,119.979
170,7xsRNS5Ez1yCYHY5Lsp0UF,Suki Suki Daisuki,https://p.scdn.co/mp3-preview/127688022537727077462f701e98a46afb93df12?cid=02b0e243b26741fa8d571a7f61aa4518,36fRS180eynlf6ERSo3SmX,208299.0,47.0,2021-11-14,0.666,0.778,0.723,0,-7.681,1,0.0417,0.0145,5.77e-05,0.12,140.397
171,4A2vjMnkAWgPVqwl3Xc7pu,Bubble Pop Electric,,4yiQZ8tQPux8cPriYMWUFP,222360.0,64.0,2004-11-22,0.354,0.566,0.976,1,-3.866,1,0.262,0.000527,0.00265,0.114,193.979
172,2n5SEfdSTOJFU6Io2GakL8,"L.O.L., Pt. 2 (Heart Throb)",,0pPN4tp51uXAhkDux1Mmn4,189333.0,0.0,2020-09-18,0.418,0.794,0.579,0,-7.207,0,0.0524,0.618,0.0,0.0684,90.087
